Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Jean-Marie FEILLU,FR,03 septembre 2022,2,4,Opération transfer,Globalement l'opération transfert Iphone 8 vers Iphone 11 c'est bien passée. Ce n'est pas identique entre huawei et Iphone 8
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Nathalie,FR,05 septembre 2022,1,5,"Bonjour,","Bonjour,Très bon site, iphone commandé conforme, expédition rapide, le plus garantie 24 mois.Je n hésiterai pas à conseiller Certideal et à recommander.Merci"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Anne Marie,FR,03 septembre 2022,1,5,J’ai commandé l’iPhone 12 et…,J’ai commandé l’iPhone 12 et honnêtement top top top . Certideal est un site fiable et je l’ai recommandé autour de moi 😀😀😀
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,tracy,FR,02 septembre 2022,3,5,Fidèle à la description,"Fidèle à la description, en très bonne état fonctionne très bien. Livraison rapide avec un suivi."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Mme NGUYEN HANH,FR,16 septembre 2022,14,5,Je recommande !,Article conforme. Envoi rapide. Prix compétitifs. Merci à toute l’équipe !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Philippe,FR,21 juillet 2022,11,5,Toujours aussi satisfait.,"Toujours aussi satisfait après mon 2ème achat.Je choisi ""parfait état"".Prix intéressant"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=388,4.4,26139,Virginie Smagghe,FR,19 août 2022,2,5,Je recommande,"Très bon rapport qualité prix, pas de mauvaise surprise a réception de l’iPhone, livraison rapide 👍"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Pinot,FR,25 août 2022,10,5,Une cliente satisfaite,"Un envoi très rapide et l'on sait tous que c'est important des que le clic de la commande est fait.Un iPhone conforme à la description. Tout fonctionne très bien. Une garantie plus longue que sur les autres sites.L'avenir nous dira, au cas où, si le SAV tient la route."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Patrick Le Breton,FR,15 septembre 2022,8,5,Livraison rapide et très bel iPhone…,Livraison rapide et très bel iPhone vraiment comme neuf .
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Corinne,FR,02 septembre 2022,1,5,Au top !,"Produit conforme, livraison rapide, aide à la configuration de l'appareil, un des meilleurs rapports qualité-prix du marché du reconditionné : je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Gab,FR,28 juillet 2022,1,3,J ai acheté un iphone 11,"J ai acheté un iphone 11. J en suis satisfaite sauf qu au bout d un mois et sans qu il n ait eu de chocs ou autre accident, le bord de l ecran s est comme effrité, sur une petite surface mais quand même. Le plus curieux est que comme il n y a pas eu de chocs etc, je me demande ce que Certideal a fait à cet ecran pour que ce soit caché au départLe téléphone a aussi un bug sur les Notes. J espere que les mauvaises surprises vont s arrêter la..La date de l expérience est la date d achat. L ecran qui s est abîmé date du 30/08/2022"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Nadine,FR,14 septembre 2022,1,5,adaptateur,"tout était parfait jusqu'ici, sans ce petit souci avec l'adaptateur me permettant de recharger le smartphone. D'où nécessité d'aller chez un réparateur qui m'a confirmer qu'il ne fonctionnait plus.Conclusion j'en ai acheté un autre et plus de souci.Au bout de 2 mois, je trouve que c'est un peu court pour avoir ce mini problème."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Gracie,IT,01 septembre 2022,1,4,Presque parfait,"Site très fiable. Le produit correspond complètement à celui commandé et le prix est très correct. La livraison a été rapide. Le seul bémol pour moi est de ne pas pouvoir joindre le service technique directement au téléphone. Mais j'ai envoyé un message et on m'a répondu assez vite. Donc, je recommande ce site."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Hichem,FR,15 septembre 2022,1,5,Pour l'instant je suis satisfait,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,didier,FR,15 septembre 2022,2,5,Très bonne expérience site réactif et…,Très bonne expérience site réactif et très bien penséLivraison rapideMatériel reçu sans défaut
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Delphine   Arnaud,FR,15 septembre 2022,9,5,Le produit correspond à mes attentes,"Le produit correspond à mes attentes, livraison rapide."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Marie Christine,FR,15 septembre 2022,1,5,Très bonne société française,"Très bonne société française, compréhensible et réactive. Merci+++"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Franck Guillaume,FR,05 septembre 2022,4,5,Top…,Service clients très réactif et très commercial sans rien même demander
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Gerard,FR,05 septembre 2022,1,5,satisfait,Sérieux et commande livrée en respectant le délai.Mon iphone SE2020 conforme et marche super bien.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Jean Marie,BE,02 septembre 2022,2,5,Bonjour,"Bonjour, j'espère que mon nouvelachat sera sans problèmes...Apparemment je suis très satisfait !En ce qui concerne la livraison, j'ai payé pour une remise à domicile ce qui n'a pas été le cas par le transporteur qui a déposé le colis dans un point de livraison alors que nous étions présent à notre domicile et en plus devant la porte!!.3€50 pour rien ???Voilà ce que j'ai à dire."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Veronique,FR,14 septembre 2022,1,4,Rapidite et fiabilité de l’envoi,Rapidite et fiabilité de l’envoiProduit conforme aux attentes
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Artem R.,FR,14 septembre 2022,16,5,Au top. Deuxième commande sur ce site et…,Deuxième commande sur ce site et toujours excellent service et produit. Au top. Je suis très content.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Rabia,FR,28 août 2022,2,5,Je ne suis pas dutout déçue par mon…,"Je ne suis pas dutout déçue par mon achat chez certideal, je recommande vivement ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Remi,FR,31 août 2022,1,5,Excellent,"Excellent !Continuez comme ça,iPhone 12 impeccable, avec batterie neuve !Juste coque protection silicone trop légère.Merci, au prochain achat de matos chez vous."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,MME BEATRICE G,FR,02 septembre 2022,3,5,Pas 1 mais 2 portables achetés via CertiDeal,"2ème portable commandé et 2ème portable reçu en temps record, en très très bon état. Je recommande CertiDeal à tous ceux qui veulent changer de portable sans y mettre un prix incroyable !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,Rawia,FR,13 septembre 2022,1,5,Top 3ème téléphone que  j’achète sur la…,Top 3ème téléphone que  j’achète sur la plate-forme
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=389,4.4,26139,hubert,FR,09 septembre 2022,11,5,Très bon contact avec le site qui,"Très bon contact avec le site qui, lors d un de leurs contrôles qualités ont écarté le produit commandé.  J ai donc changé de couleur de tel. Produit conforme à la description et à mes attentes. Merci"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Antoine,FR,27 août 2022,1,5,Galaxy S10+ commandé et livré en…,"Galaxy S10+ commandé et livré en parfait état ! Rien à redire, je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,L.S,FR,02 septembre 2022,3,3,Bonne expérience,"Commande rapide, l’état du téléphone acheté en « très bon état » était plutôt «bon état» à réception, un peu déçue d’un point de vue esthétique. Attention à la livraison du chargeur, c’est uniquement le câble qui est envoyé."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,franck,FR,04 septembre 2022,1,5,Satisfait pour la 2eme fois,Pour une 2eme commande encore une fois très content envoi rapide et téléphone impeccable à l’arrivée.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Madame Martin,FR,31 août 2022,2,5,Rien a dire ..parfait à tout point de…,Rien a dire ..parfait à tout point de vue
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Monsieur LAATAR,FR,12 septembre 2022,2,5,produit conforme a la description…,produit conforme a la description livree en temps et en heure au top a voir dans le temps
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Bruno RAFFIN,FR,31 août 2022,6,5,Iphone reconditionné,"Iphone reconditionné, conforme à la description choisie. Le fiston est entièrement satisfait donc moi aussi !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Céline NO,FR,11 juillet 2022,2,5,iPhone conforme à la description,"iPhone conforme à la description, en parfait état, fonctionne parfaitement (reçu il y a 2 mois)"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,michel,FR,31 août 2022,3,5,pas de soucis pour le moment,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Xavier André,FR,01 septembre 2022,2,2,iPhone 11 commandé le 1 septembre et…,iPhone 11 commandé le 1 septembre et toujours pas en fin de préparation. Ca commence a être long.....
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Wahbi G,FR,11 juillet 2022,4,5,Content de l'achat,"Bonjour,Un site intuitif.Le choix du produit s'est fait sans aucun problème.Facilité de paiement et la garantie de 2 ans (un plus).Produit reçu dans les délais et plutôt bien emballé.Conforme à la description.Je recommande sans hésiter."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Lolo,FR,27 août 2022,3,5,Produit conforme en excellent état…,Produit conforme en excellent état petit problème de délai de livraison mais qui fut vite réglé
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Ons Ahmaida,FR,07 septembre 2022,1,5,Commande excellente,Commande excellente  j’ai commander un iPhone XR en blanc en bon état il me disais qu’il il aurait des fissure ett mais quand je les ouvert il n’y avait rien je l’ai reçu en parfait état avec une protection d’écran sur l’écran et derrière le téléphone et il m’ont mis un chargeur et je les commencer un mercredi je les reçu un vendredi donc je suis hyper satisfaite je recommande fortement.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Ricardo,FR,22 août 2022,5,5,Achat iPhone XR,Délais de livraison au top et produit conforme aux attentes.C’est ma 4eme expérience client avec cette entreprise.Je recommande.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Barra Ndiaye,FR,17 août 2022,3,5,Simple rapide et efficace,Simple rapide et efficaceConcernant le produit proposé ça dépasse largement mes attentes
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Abdelkrim,FR,09 septembre 2022,1,5,Belle expérience avec certideal…,Belle expérience avec certideal téléphone opérationnel
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,SEBASTIEN,FR,10 septembre 2022,2,5,Le téléphone correspondait parfaitement…,"Le téléphone correspondait parfaitement à la description, j’ai eu deux retours en SAV. Le second était très rapide. Je suis très satisfait de mon achat et du service de certideal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Klaus,FR,10 septembre 2022,2,5,Notre achat était facile et efficace et…,Notre achat était facile et efficace et très consciencieux !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Mme GUIHARD,FR,27 août 2022,5,5,Ravie !,"La garantie de 2 ans a été un argument convaincant.L'Iphone est en excellent état, fonctionne parfaitement. Aucune mauvaise surprise ! Je recommande."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Vanessa Bossut,FR,21 août 2022,6,5,Très satisfaite de mon achat,"Très satisfaite de mon achat. Article en meilleur état qu’attendu. Légère déception sur la durée de vie de la batterie, à la limite de l’acceptable."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=390,4.4,26139,Nohan,FR,22 juin 2022,1,5,iPhone XR,Très bon achat aucun soucis de livraison je recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Alexandre,FR,15 août 2022,1,4,Léger retard sur l'expédition de ma…,"Léger retard sur l'expédition de ma commande d'un iphone  X car une anomalie a été détectée lors de la RE vérification. Ayant opté pour le ""pack zen""  afin d'avoir un verre trempé posé par des professionnels j'ai malheureusement été déçu par la qualité car des poussières se sont glissées entre l'écran et celui-ci. Cependant pour leur sérieux, le suivi et la réactivité du SAV et, je leur mets 4 étoiles."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Brigitte,FR,09 septembre 2022,1,1,Très déçu l’écran ne va pas et quand je…,Très déçu l’écran ne va pas et quand je l’ai signalé une réponse pas très très
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,DENIS,FR,31 août 2022,2,5,J’ai déjà répondu à ce genre de…,J’ai déjà répondu à ce genre de questionnaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Guillaume,FR,09 septembre 2022,4,5,Bons produits et excellente gestion commerciale,"Des problèmes techniques de gestion du matériel et commerciaux traités avec compétence, sérieux et disponibilité. Bravo continuez comme cela. Je recommande. Merci"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Jean christophe,FR,23 août 2022,1,5,Téléphone  impeccable je recommande,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Rabah,FR,25 août 2022,1,5,"Site fiable,envoi rapide ils sont au…","Site fiable,envoi rapide ils sont au top, bravo."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,THIERRY R,FR,30 août 2022,12,5,Site de confiance,4 eme achat sur ce site et toujours un service au top. Merci
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,catherine,FR,08 septembre 2022,6,5,C’est la seconde fois que je commande…,"C’est la seconde fois que je commande sur certideal, aucun problème."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Cris,FR,18 août 2022,11,5,Simple rapide efficace !,Simple rapide efficace !Offres packs intéressantes pour du reconditionné.Merci
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Franck,FR,08 septembre 2022,1,5,À nouveau satisfait des services de…,À nouveau satisfait des services de Certideal aussi bien sur le produit que sur la rapidité de livraison.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Bestial Ungezogen,FR,23 août 2022,2,5,J’ai commandé un IPhone X,"J’ai commandé un IPhone X, en niveau esthétique parfait etat et le téléphone était bien parfait, pas une trace de rayure.Et comme surprise une batterie affichant une performance de 100%.En somme un téléphone performant comme neuf à un moindre coup.Envoie soigner.Que du bon."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Jérémy  Colin,FR,24 août 2022,3,5,Tip top 👍,Tip top 👍 ! Premier achat chez eux. Parfait !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,laurent fray,FR,27 août 2022,11,5,iPhone 11 reçu en très bon état,"iPhone 11 reçu en très bon état, très bien emballé. Livraison rapide avec un bon suivi. Content de ma commande et du produit qui se rapproche beaucoup du neuf. À voir dans le temps pour la fiabilité des composants Pour l'instant tout fonctionne bien.Je recommande++++ CertiDeal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Pascale,FR,08 septembre 2022,2,5,des produits de qualité expédiés…,des produits de qualité expédiés rapidement avec un très bon suivi
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Xavier,FR,08 septembre 2022,7,4,achat correct,"Satisfaite du téléphone dommage qu'il y ait pas mal de micro rayures sur la vitre malgré le statut annoncé ""très bon état"" mais ça va quand même, une fois le verre trempé posé on le voit bcp moins."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Isabelle SECCO,FR,25 août 2022,4,5,Le téléphone reçu correspond en tout…,"Le téléphone reçu correspond en tout point au descriptif.La réception a été rapide.Le paiement en 4X intéressant.Transaction parfaite, je recommande."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,ALAIN,FR,25 août 2022,2,5,Téléphone en parfait état correspondant…,Téléphone en parfait état correspondant tout à fait à ce que j’attendaisTrès content de cet achat
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Herve,FR,25 août 2022,1,5,Très satisfait de mon nouvel iPhone,J’ai longtemps hésité entre Certideal et une plateforme et je n’ai pas regretté. Me suis fait plaisir avec un modèle un peu haut de gamme (iPhone 11 pro) que je n’aurais pas acheté neuf pour remplacer mon iPhone 8.Matériel de très bonne facture. Rien à redire sur l’état. Conforme au cahier des charges.S’il faut un bémol il sera léger : le délai de livraison à été un poil plus long qu’annoncé.Sinon rien à redire. Très bonne expérience !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Geneviève Celerier,FR,12 août 2022,8,5,Produit conforme à mes attentes,Produit conforme à mes attentes. Bonne information du suivi du conditionnement de l’iPhone et de la livraison.Délais annoncés respectés.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=391,4.4,26139,Valerie,FR,29 août 2022,1,5,Très satisfaite de mon IPhone 11,Très satisfaite de mon IPhone 11Conforme à la description et envoi dans les délais.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Sève patricia,FR,02 août 2022,4,5,Commande loupée la 1ere fois,Commande loupée la 1ere fois.  Les codes ne passaient pas .  Quand tout est rentré dans l’ordre.  Nickel.  Saisie livraison produit. Top de chez top 👍
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,MASURE,FR,08 septembre 2022,2,4,"9,2/10 je me pose des questions","Service très réactif après avis défavorable, compensation pour le mécontentement."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,FREDERIC,FR,08 août 2022,1,4,Première commande avec un problème lors…,"Première commande avec un problème lors du test de conformité avant l’envoi d’un iPhone SE 2020, mais très vite résolu, contrairement à d’autres sites Certideal suit et informe son client, il met tout en œuvre pour le satisfaire, ce qui est le cas pour moi.1 jour de retard pas de quoi fouetté un chat.Service/ tarifs franchement Top."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Davy,FR,07 septembre 2022,2,1,j'ai commandé un s9 il y a presque 3…,"j'ai commandé un s9 il y a presque 3 mois ,15 jours aprés   il ne rechargeait plus , certideal me renvoie un autre chargeur mais 3 semaines plus tard mon téléphone ne chargeait toujours pas ........j'ai du acheter a la fnac un chargeur spécifique samsung ,prix  39 EUROS .....en fait c'est le s9 qui bug , certideal ma vendu un téléphone trés mal reconditionné ........plus JAMAIS  je ne ferais appel a certideal ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,LOIC,FR,07 septembre 2022,3,4,Satisfait de ma seconde expérience avec…,Satisfait de ma seconde expérience avec CERTIDEAL le SAV est réactif
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Client,FR,05 septembre 2022,7,5,bien...,satisfait de mon achat
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Emmanuel,FR,04 septembre 2022,2,5,Très bonne experience avec Certideal,"Très bonne experience avec Certideal. iPhone SE 2020 arrivé 7 jours après la commande dans un état comme neuf. Envoi de mails de Certideal pour faciliter l'installation et le suivi de la préparation et envoi du téléphone. L'appareil correspond à mes attentes pour l'instant. Seul bémol: J'ai demandé l'installation d'une nouvelle batterie sur l'appareil, ce qui a été vraisemblablement fait car celui-ci indique qu'un batterie de marque tierce est installé et non une batterie Apple. Excepté ce message, tout roule."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,leo,FR,04 septembre 2022,1,4,Pas mal du tout,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,saulnier,FR,03 septembre 2022,2,4,Commande d'une iphone 8 reconditionné…,"Commande d'une iphone 8 reconditionné en état correct. Franchement très satisfait de l'état apparent ( parfait) et du fonctionnement.  Par contre, la livraison a pris plus de 10 jours. D'où les 4 étoiles seulement. Certideal m'offre un bon d'achat (sous condition d'une dépense minimale à faire) à titre d'indemnisation mais je n'en ai l'utilité."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Valerie.,FR,03 septembre 2022,1,4,Pour l'instant tout va bien.,"La livraison a été rapide et,pour l'instant, le téléphone marche bien.La seule chose sur laquelle je m'interroge c'est la batterie: je n'ai pas accès aux paramètres de celle ci car il est indiqué qu'elle n'est pas d'origine. Que comprendre? Que le téléphone avait déjà une batterie non d'origine et qu'elle n'a pas été vérifiée ou qu'il s'agit d'une batterie neuve mais qui n'est pas de la marque d'origine? Si c'est la deuxième version, celaveut dire que la batterie est neuve et c'est  bien. A voir dans le temps."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Yolande,FR,03 septembre 2022,1,5,Première commande pour un mobile,"Première commande pour un mobile, service rapide, très satisfaite"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Michel,FR,03 septembre 2022,1,4,Iphone impeccable mais dommage que…,"Iphone impeccable mais dommage que celui de mon fils commandait en même temps ne soit pas pareil, lui les boutons du volume ne marche pas, où et comment avez vous vérifié les fameux points de contrôle, donc j espère que le mien n aura rien par la suite...."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Vincent EUVRARD,FR,16 août 2022,2,5,Livraison et SAV au top,Suite à ma commande j'ai reçu le téléphone rapidement dans un emballage soigné cependant le chargeur n'était pas adapté. Après un mail au SAV on m'a envoyé un chargeur compatible. Je recommande fortement certideal.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,BOUE JEAN CLAUDE,FR,02 septembre 2022,2,5,Tout s’est déroulé parfaitement.Qualité…,Tout s’est déroulé parfaitement.Qualité livraison rapide.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,jean francois,FR,02 septembre 2022,2,5,Délai respecté et en très bon état.,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,KOOB Thomas,FR,02 septembre 2022,3,1,Expérience catastrophique avec l’IPhone…,"Expérience catastrophique avec l’IPhone XR de ma fille acheté en 2021. Ce dernier a déjà été renvoyé deux fois en réparation (tjs sous garantie) pour incapacité à activer la fonction d’allumage. Il a donc été de nombreuses semaines inutilisable depuis 1 an et fut de retour de la part de Certideal début d’été 2022. A ce jour, Il présente de nouveau le même type de panne. Il apparaît donc que Certideal soit incapable de solutionner cette panne de façon pérenne. Acheter un iPhone reconditionné à neuf à 450 euros, cela peut paraître une bonne affaire. L’acheter auprès de Certideal en semble clairement une bien moins bonne! D’autant plus qu’il est impossible de les contacter par téléphone pour échanger clairement sur le sujet. Je vais donc une troisième fois renvoyer l’iPhone XR défectueux en croisant les doigts pour avoir une explication technique de leur part.Je déconseille cependant fortement tout achat de matériel chez Certideal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,yves herbepin,FR,02 septembre 2022,3,5,Excellente expérience.,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Adrien,FR,19 août 2022,1,5,Un sans faute,"Un sans faute: j’ai pris un iPhone 12 en état correct en août 2022, j’ai reçu un iPhone 12 américain qui a un peu plus d’un an (fabrication juillet 2021) avec en effet quelques rayures mais ça reste très léger, j’ai reçu mon téléphone en 5 jours avec la batterie à 93% de santé, un an de Apple care + en plus de la garantie certideal, un écran de protection en verre et une coque gratuit :),… je recommande"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Hamza Rahmouni,FR,02 septembre 2022,1,5,J’ai commander un iPhone 12 sur…,"très compétent, font leur maximum pour leur clientJe recommande certideal pour acheter vos téléphone"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=392,4.4,26139,Stephane,FR,19 août 2022,7,5,Tout c'est très bien passé !,"Tout c'est très bien passé, délais respectés, téléphone nickel, je recommande."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Laurence,FR,01 septembre 2022,2,5,Top*,"Très contente, téléphone en parfait état reçu rapidementMerci"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,nadege cuney,FR,01 septembre 2022,1,1,C’est bien quand tout fonctionne,"C’est bien quand tout fonctionne! le concept est top et dans l’air du temps. Mais… il faut bien un mais. J’ai renvoyé mon téléphone 3 fois ce téléphone qui est sous garantie. Mais à chaque envoie il faut faire tout un protocole avec la crainte que le téléphone n’arrive pas à bon port. Mardi dernier mon téléphone a été envoyé par certideal à mon domicile suite à la réparation mais volé dans ma boîte aux lettres.  Certideal, me laisse tout gérer alors que le transporteur qui est son prestataire m’indique que c’est à eux de faire les démarches. Il est très compliqué de les joindre!J’ai porté plainte et pourtant aucun retour de certideal! Donc pour moi c’est la fin du reconditionné!!Merci pour votre retour,une personne de certideal a indiqué prendre en charge le dossier. Mon numéro de commande LTIUOAPGY"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,David,FR,01 septembre 2022,4,5,Produit conforme et livraison rapide,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Sandrine,FR,22 août 2022,8,5,Téléphone en bon état conforme,Téléphone conforme à la description… reçu rapidement avec une vitre posée sans avoir demandé ( une petite attention sympathique)
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,ERIC SUTTER,FR,01 septembre 2022,3,5,téléphone reconditionné,pour du téléphone reconditionné comme neuf garantie 2 ans bon rapport qualité prix reçu rapidement et  bien emballé
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Francois,FR,01 septembre 2022,1,4,Nous cherchions un téléphone pour…,Nous cherchions un téléphone pour l'anniversaire de notre fille de 14 ans qui voulait un iPhone 11 128 Go au vu du prix de celui-ci nous nous sommes dirigés naturellement vers un appareil reconditionné. Notre entourage nous a parlé de Certideal qui cochait tous les critères que nous voulions qui sont: une entreprise française un bon rapport qualité-prix ainsi qu'une garantie sur le téléphone meilleur que les autres concurrents. Le téléphone est arrivé dans les délais et nous avons vu l'état irréprochable de celui-ci nous sommes donc très contents d'avoir fait cet achat chez Certideal.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,thierry,FR,31 août 2022,2,5,Tout s’est déroulé facilement,"Tout s’est déroulé facilement, rapidement et le service est parfait. Les 2 iPhones 8 sont comme neufs."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Aurelie,FR,31 août 2022,3,5,I phone 11,J’ai acheté l’iPhone 11 en parfait état très contente de mon achat. Je recommande ce site 👍🏻
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Moumou,FR,31 août 2022,5,5,Rien a dire très bon site que je…,"Rien a dire très bon site que je recommande fortement , téléphone bien reçu état impeccable  et livraison ultra rapide"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Carlos,FR,31 août 2022,2,5,Très satisfait de mon achat,Très satisfait de mon achat. Article livré en avance et correspondant parfaitement à la description.. À voir dans le futur
